Video File,Subject,TreatmentFactor,Mean_Burst_Activity_(%),Mean_Burst_Count,Mean_Burst_Count/Minute,Mean_Burst_Duration_(s),Mean_Inactivity_(%),Mean_Inactivity_Duration_(s),Mean_Total_Burst_Duration_(s),Clutch,Parentage,indv,ID
BMAA_25_3-18F_Esmeralda.avi,S01,25,1.457725948,1,0.995476455,0.87861,98.54227405,59.394036,0.87861,3-18F,318,y,Esmeralda
BMAA_25_3-18F_Marlin_2.avi,S01,25,10.72463768,6,5.943645327,1.082632333,89.27536232,54.073096,6.495794,3-18F,318,y,Marlin
BMAA_25_3-18F_Nemo.avi,S01,25,0,0,0,0,100,60.407445,0,3-18F,318,y,Nemo
BMAA_25_3-18F_Octopus.avi,S01,25,0,0,0,0,100,60.609016,0,3-18F,318,y,Octopus
BMAA_25_3-18F_Pecan_2.avi,S01,25,6.666666667,2,1.974646526,2.025679,93.33333333,56.719012,4.051358,3-18F,318,y,Pecan
BMAA_25_3-18F_Quishy.avi,S01,25,4.956268222,2,1.977773159,1.5035905,95.04373178,57.667118,3.007181,3-18F,318,y,Quishy
BMAA_25_3-18F_Ringo.avi,S01,25,2.028985507,1,0.987278424,1.233078,97.97101449,59.540052,1.233078,3-18F,318,y,Ringo
BMAA_25_3-18F_Tobin.avi,S01,25,3.812316716,1,0.996726236,2.294903,96.18768328,57.902168,2.294903,3-18F,318,y,Tobin
BMAA_25_3-18F_Ugly.avi,S01,25,0,0,0,0,100,60.76485,0,3-18F,318,y,Ugly
BMAA_25_3-18F_Van.avi,S01,25,5.49132948,3,2.960923021,1.112760333,94.50867052,57.453573,3.338281,3-18F,318,y,Van
BMAA_25_3-18F_Willy_2.avi,S01,25,17.68115942,2,1.975353026,5.3705315,82.31884058,50.007572,10.741063,3-18F,318,y,Willy
BMAA_25_3-18F_Xylophone.avi,S01,25,7.536231884,3,2.959382476,1.527933333,92.46376812,56.2397,4.5838,3-18F,318,y,Xylophone
BMAA_25_3-6E_Autum.avi,S01,25,4.970760234,2,1.992182874,1.4970795,95.02923977,57.241275,2.994159,3-6E,36,y,Autum
BMAA_25_3-6E_Bertha.avi,S01,25,2.915451895,2,1.970965316,0.88752,97.0845481,59.108832,1.77504,3-6E,36,y,Bertha
BMAA_25_3-6E_Caeden2.avi,S01,25,17.00879765,4,4.010349442,2.5447355,82.99120235,49.666217,10.178942,3-6E,36,y,Caeden
BMAA_25_3-6E_Deb.avi,S01,25,0,0,0,0,100,60.590088,0,3-6E,36,y,Deb
BMAA_25_3-6E_Elmer.avi,S01,25,1.457725948,1,0.991049158,0.882535,98.54227405,59.659366,0.882535,3-6E,36,y,Elmer
BMAA_25_3-6E_Fudd.avi,S01,25,2.31884058,1,0.989750637,1.405712,97.68115942,59.215618,1.405712,3-6E,36,y,Fudd
BMAA_25_3-6E_Gilly.avi,S01,25,0.583090379,1,0.995618102,0.351394,99.41690962,59.912677,0.351394,3-6E,36,y,Gilly
BMAA_25_3-6E_Hamlet.avi,S01,25,6.104651163,8,7.921322259,0.462396375,93.89534884,56.896773,3.699171,3-6E,36,y,HamletAnother
BMAA_25_3-6E_Isocline.avi,S01,25,0,0,0,0,100,60.538185,0,3-6E,36,y,Isocline
BMAA_25_3-6E_Jackson.avi,S01,25,6.140350877,10,9.903727842,0.3720024,93.85964912,56.863224,3.720024,3-6E,36,y,Jackson
BMAA_25_3-6E_Kimberley.avi,S01,25,1.749271137,1,0.992302839,1.057704,98.25072886,59.407708,1.057704,3-6E,36,y,Kimberley
BMAA_25_3-6E_Hopper.avi,S01,25,2.034883721,3,2.968557827,0.411287333,97.96511628,59.401642,1.233862,3-6E,36,y,Hopper
BMAA_25_5-5B_Activity_1.avi,S01,25,0,0,0,0,100,60.734072,0,5-5B,55,y,Activity
BMAA_25_5-5B_Boldness.avi,S01,25,0,0,0,0,100,60.544645,0,5-5B,55,y,Boldness
BMAA_25_5-5B_Caffeine.avi,S01,25,0,0,0,0,100,60.55854,0,5-5B,55,y,Caffeine
BMAA_25_5-5B_Dapper_2.avi,S01,25,0,0,0,0,100,60.655456,0,5-5B,55,y,Dapper
BMAA_25_5-5B_Euchre.avi,S01,25,0,0,0,0,100,60.5784,0,5-5B,55,y,Euchre
BMAA_25_5-5B_Fatigability.avi,S01,25,0,0,0,0,100,60.44596,0,5-5B,55,y,Fatigability
BMAA_25_5-5B_Gina_2.avi,S01,25,0,0,0,0,100,60.618648,0,5-5B,55,y,Gina
BMAA_25_5-5B_Helicopter_2.avi,S01,25,0,0,0,0,100,60.783825,0,5-5B,55,y,Helicopter
BMAA_25_5-5B_IDunno_2.avi,S01,25,1.457725948,1,0.989591461,0.883835,98.54227405,59.747246,0.883835,5-5B,55,y,IDunno
BMAA_25_5-5B_Jiggle.avi,S01,25,4.624277457,2,1.97376894,1.40572,95.37572254,57.98595,2.81144,5-5B,55,y,Jiggle
BMAA_25_5-5B_Klepto.avi,S01,25,4.069767442,4,3.97551138,0.6142255,95.93023256,57.91269,2.456902,5-5B,55,y,Klepto
BMAA_25_5-5B_Lasagna.avi,S01,25,1.457725948,1,0.987719584,0.88551,98.54227405,59.860476,0.88551,5-5B,55,y,Lasagna
BMAA_25_5-5B_MantisShrimp.avi,S01,25,0.869565217,1,0.987379318,0.528408,99.13043478,60.238512,0.528408,5-5B,55,y,MantisShrimp
BMAA_25_5-5B_NoWayJose.avi,S01,25,0.581395349,1,0.990002297,0.35236,99.41860465,60.25356,0.35236,5-5B,55,y,NoWayJose
BMAA_25_5-5B_Oops.avi,S01,25,0,0,0,0,100,60.368472,0,5-5B,55,y,Oops
BMAA_25_5-5B_Prank.avi,S01,25,0,0,0,0,100,60.554592,0,5-5B,55,y,Prank
BMAA_25_5-5B_Quarrel.avi,S01,25,0,0,0,0,100,60.727696,0,5-5B,55,y,Quarrel
BMAA_25_5-5B_Ravioli.avi,S01,25,3.179190751,1,0.988065324,1.930555,96.82080925,58.794175,1.930555,5-5B,55,y,Ravioli
BMAA_25_5-1B_Alaska_2.avi,S01,25,0,0,0,0,100,60.592504,0,5-1B,51,y,Alaska
BMAA_25_5-1B_Baja.avi,S01,25,0,0,0,0,100,60.557505,0,5-1B,51,y,Baja
BMAA_25_5-1B_CostaRica2.avi,S01,25,8.115942029,8,7.895179647,0.616777,91.88405797,55.862374,4.934216,5-1B,51,y,CostaRica2
BMAA_25_5-1B_Dandelion_1.avi,S01,25,66.08695652,1,0.989902745,40.056636,33.91304348,20.555379,40.056636,5-1B,51,y,Dandelion
BMAA_25_5-1B_Encounter.avi,S01,25,0,0,0,0,100,60.235092,0,5-1B,51,y,Encounter
BMAA_25_5-1B_Fillup.avi,S01,25,3.206997085,3,2.97262539,0.647306,96.79300292,58.610616,1.941918,5-1B,51,y,Fillup
BMAA_25_5-1B_Gloria2.avi,S01,25,0.581395349,1,0.989289164,0.352614,99.41860465,60.296994,0.352614,5-1B,51,y,Gloria
BMAA_25_5-1B_Heli.avi,S01,25,0,0,0,0,100,60.269634,0,5-1B,51,y,Heli
BMAA_25_5-1B_Interest.avi,S01,25,0.579710145,1,0.990968806,0.350996,99.42028986,60.195814,0.350996,5-1B,51,y,Interest
BMAA_25_5-1B_Juniper.avi,S01,25,0,0,0,0,100,60.754155,0,5-1B,51,y,Juniper
BMAA_25_5-1B_KLM2.avi,S01,25,0,0,0,0,100,60.271274,0,5-1B,51,y,KLM2
BMAA_25_5-1B_Lex.avi,S01,25,1.445086705,1,0.986789,0.87866,98.55491329,59.924612,0.87866,5-1B,51,y,Lex
BMAA_25_5-1B_Moe.avi,S01,25,0,0,0,0,100,60.573375,0,5-1B,51,y,Moe
BMAA_25_5-1B_Neptune.avi,S01,25,0,0,0,0,100,60.59044,0,5-1B,51,y,Neptune
BMAA_25_5-1B_Outcast2.avi,S01,25,0,0,0,0,100,60.75174,0,5-1B,51,y,Outcast2
BMAA_25_5-1B_Phantom.avi,S01,25,0,0,0,0,100,60.724384,0,5-1B,51,y,Phantom
BMAA_25_5-1B_Quazi.avi,S01,25,0,0,0,0,100,60.914115,0,5-1B,51,y,Quazi
BMAA_25_5-1B_Riley.avi,S01,25,6.395348837,4,3.974016818,0.9655745,93.60465116,56.529998,3.862298,5-1B,51,y,Riley
BMAA_25_3-7f_2.avi,S01,25,29.36046512,8,7.90149574,2.229486625,70.63953488,42.912099,17.835893,3-7F,37,n,92
BMAA_25_3-7f_2.avi,S02,25,18.31395349,5,4.938434837,2.2250718,81.68604651,49.622633,11.125359,3-7F,37,n,93
BMAA_25_3-7f_2.avi,S03,25,1.162790698,2,1.975373935,0.353186,98.8372093,60.04162,0.706372,3-7F,37,n,94
BMAA_25_3-7f_2.avi,S04,25,1.162790698,2,1.975373935,0.353186,98.8372093,60.04162,0.706372,3-7F,37,n,95
BMAA_25_3-7f_2.avi,S05,25,5.523255814,6,5.926121805,0.559211167,94.47674419,57.392725,3.355267,3-7F,37,n,96
BMAA_125_6D_1.avi,S01,125,0.573065903,1,0.978412359,0.351426,99.4269341,60.972411,0.351426,3-6D,36,n,97
BMAA_125_6D_1.avi,S02,125,0,0,0,0,100,61.323837,0,3-6D,36,n,98
BMAA_125_6D_1.avi,S03,125,0.573065903,1,0.978412359,0.351426,99.4269341,60.972411,0.351426,3-6D,36,n,99
BMAA_125_6D_1.avi,S04,125,0.859598854,1,0.978412359,0.527139,99.14040115,60.796698,0.527139,3-6D,36,n,100
BMAA_125_6D_1.avi,S05,125,0,0,0,0,100,61.323837,0,3-6D,36,n,101
BMAA_125 3-7C_2_CON.mp4,S01,125,0,0,0,0,100,60.727212,0,3-7C,37,n,102
BMAA_125 3-7C_2_CON.mp4,S02,125,0,0,0,0,100,60.727212,0,3-7C,37,n,103
BMAA_125 3-7C_2_CON.mp4,S03,125,0,0,0,0,100,60.727212,0,3-7C,37,n,104
BMAA_125 3-7C_2_CON.mp4,S04,125,0,0,0,0,100,60.727212,0,3-7C,37,n,105
BMAA_125_3-1B_1.avi,S01,125,11.88405797,9,8.907603654,0.800488556,88.11594203,53.417968,7.204397,3-1B,31,n,106
BMAA_125_3-1B_1.avi,S02,125,14.49275362,7,6.928136175,1.255121429,85.50724638,51.836515,8.78585,3-1B,31,n,107
BMAA_125_3-1B_1.avi,S03,125,11.30434783,6,5.938402436,1.1421605,88.69565217,53.769402,6.852963,3-1B,31,n,108
BMAA_125_3-1B_1.avi,S04,125,7.826086957,5,4.948668697,0.9488718,92.17391304,55.878006,4.744359,3-1B,31,n,109
BMAA_125_3-1B_1.avi,S05,125,10.72463768,6,5.938402436,1.083588167,89.27536232,54.120836,6.501529,3-1B,31,n,110
BMAA_125_3-1B_1.avi,S01,125,14.20289855,9,8.907603654,0.956681444,85.79710145,52.012232,8.610133,3-1B,31,n,111
BMAA_125_3-1B_1.avi,S02,125,10.72463768,6,5.938402436,1.083588167,89.27536232,54.120836,6.501529,3-1B,31,n,112
BMAA_125_3-1B_1.avi,S03,125,7.826086957,5,4.948668697,0.9488718,92.17391304,55.878006,4.744359,3-1B,31,n,113
BMAA_125_3-1B_1.avi,S04,125,14.7826087,7,6.928136175,1.280223857,85.2173913,51.660798,8.961567,3-1B,31,n,114
BMAA_125_3-1B_1.avi,S05,125,11.01449275,8,7.917869915,0.83465575,88.98550725,53.945119,6.677246,3-1B,31,n,115
BMAA_125_3-16C_1.avi,S01,125,19.18604651,14,13.86680106,0.830157429,80.81395349,48.954132,11.622204,3-16C,316,n,116
BMAA_125_3-16C_1.avi,S02,125,7.848837209,5,4.952428948,0.9509076,92.15116279,55.821798,4.754538,3-16C,316,n,117
BMAA_125_3-16C_1.avi,S03,125,0,0,0,0,100,60.576336,0,3-16C,316,n,118
BMAA_125_3-16C_1.avi,S04,125,0.872093023,1,0.99048579,0.528282,99.12790698,60.048054,0.528282,3-16C,316,n,119
BMAA_125_3-16C_1.avi,S05,125,2.034883721,1,0.99048579,1.232658,97.96511628,59.343678,1.232658,3-16C,316,n,120
BMAA_125_3-4D_1.avi,S01,125,5.202312139,3,2.963199824,1.053384,94.79768786,57.584992,3.160152,3-4D,34,n,121
BMAA_125_3-4D_1.avi,S02,125,0.578034682,1,0.987733275,0.351128,99.42196532,60.394016,0.351128,3-4D,34,n,122
BMAA_125_3-4D_1.avi,S03,125,0,0,0,0,100,60.745144,0,3-4D,34,n,123
BMAA_125_3-4D_1.avi,S04,125,0,0,0,0,100,60.745144,0,3-4D,34,n,124
BMAA_125_3-4D_1.avi,S05,125,2.89017341,3,2.963199824,0.585213333,97.10982659,58.989504,1.75564,3-4D,34,n,125
BMAA_125_6-11_A_2.avi,S01,125,0.869565217,1,0.988518604,0.527799,99.13043478,60.169086,0.527799,6-11A,611,n,126
BMAA_125_6-11_A_2.avi,S02,125,0.579710145,1,0.988518604,0.351866,99.42028986,60.345019,0.351866,6-11A,611,n,127
BMAA_125_6-11_A_2.avi,S03,125,0,0,0,0,100,60.696885,0,6-11A,611,n,128
BMAA_125_6-11_A_2.avi,S04,125,7.826086957,2,1.977037207,2.3750955,92.17391304,55.946694,4.750191,6-11A,611,n,129
BMAA_125_6-11_A_2.avi,S05,125,0,0,0,0,100,60.696885,0,6-11A,611,n,130
BMAA_125_6-11_A_2.avi,S06,125,1.449275362,1,0.988518604,0.879665,98.55072464,59.81722,0.879665,6-11A,611,n,131
BMAA_125_6-11_B_2.avi,S01,125,0,0,0,0,100,60.54336,0,6-11A,611,n,132
BMAA_125_6-11_B_2.avi,S02,125,0,0,0,0,100,60.54336,0,6-11A,611,n,133
BMAA_125_6-11_B_2.avi,S03,125,0,0,0,0,100,60.54336,0,6-11A,611,n,134
BMAA_125_6-11_B_2.avi,S04,125,0.579710145,1,0.991025275,0.350976,99.42028986,60.192384,0.350976,6-11A,611,n,135
BMAA_125_6-11_B_2.avi,S05,125,0.869565217,1,0.991025275,0.526464,99.13043478,60.016896,0.526464,6-11A,611,n,136
BMAA_625_3-6A_1.avi,S01,625,4.956268222,3,2.976959179,0.998925667,95.04373178,57.467606,2.996777,3-6A,36,n,137
BMAA_625_3-6A_1.avi,S02,625,0,0,0,0,100,60.464383,0,3-6A,36,n,138
BMAA_625_3-6B_1.avi,S01,625,11.88405797,3,2.961230095,2.40793,88.11594203,53.56176,7.22379,3-6B,36,n,139
BMAA_625_3-6B_1.avi,S02,625,4.057971014,3,2.961230095,0.82222,95.94202899,58.31889,2.46666,3-6B,36,n,140
BMAA_625_3-13D_2.avi,S01,625,15.60693642,6,5.901826074,1.586655,84.39306358,51.47814,9.51993,3-13D,313,n,141
BMAA_625_3-13D_2.avi,S02,625,6.358381503,4,3.934550716,0.9696225,93.6416185,57.11958,3.87849,3-13D,313,n,142
BMAA_625_3-13D_2.avi,S03,625,15.02890173,4,3.934550716,2.291835,84.97109827,51.83073,9.16734,3-13D,313,n,143
BMAA_625_3-13D_2.avi,S04,625,13.58381503,7,6.885463753,1.183695,86.41618497,52.712205,8.285865,3-13D,313,n,144
BMAA_625_3-13D_2.avi,S05,625,6.936416185,4,3.934550716,1.05777,93.06358382,56.76699,4.23108,3-13D,313,n,145
BMAA_625_3-13D_1.avi,S01,625,5.217391304,1,0.987306448,3.170682,94.7826087,57.600723,3.170682,3-13D,313,n,146
BMAA_625_3-13D_1.avi,S02,625,3.47826087,2,1.974612896,1.056894,96.52173913,58.657617,2.113788,3-13D,313,n,147
BMAA_625_3-13D_1.avi,S03,625,1.449275362,1,0.987306448,0.880745,98.55072464,59.89066,0.880745,3-13D,313,n,148
BMAA_625_3-13D_1.avi,S04,625,0.579710145,1,0.987306448,0.352298,99.42028986,60.419107,0.352298,3-13D,313,n,149
BMAA_625_3-13D_1.avi,S05,625,0,0,0,0,100,60.771405,0,3-13D,313,n,150
BMAA_625_3-4c_1.avi,S01,625,0,0,0,0,100,60.71256,0,3-4C,34,n,151
BMAA_625_3-4c_1.avi,S02,625,9.593023256,3,2.964790152,1.94139,90.40697674,54.88839,5.82417,3-4C,34,n,152
BMAA_625_3-4c_1.avi,S03,625,0,0,0,0,100,60.71256,0,3-4C,34,n,153
BMAA_625_3-4c_1.avi,S04,625,2.034883721,1,0.988263384,1.23543,97.96511628,59.47713,1.23543,3-4C,34,n,154
BMAA_625_3-4c_1.avi,S05,625,0,0,0,0,100,60.71256,0,3-4C,34,n,155
BMAA_625_3-7D_1.avi,S01,625,0,0,0,0,100,60.908216,0,3-7D,37,n,156
BMAA_625_3-7D_1.avi,S02,625,0,0,0,0,100,60.908216,0,3-7D,37,n,157
BMAA_625_3-7D_1.avi,S03,625,0,0,0,0,100,60.908216,0,3-7D,37,n,158
BMAA_625_3-7D_1.avi,S04,625,0,0,0,0,100,60.908216,0,3-7D,37,n,159
BMAA_625_3-16C_1.avi,S01,625,4.069767442,3,2.96393367,0.823858,95.93023256,58.25853,2.471574,3-16C,316,n,160
BMAA_625_3-16C_1.avi,S02,625,10.46511628,5,4.939889449,1.2710952,89.53488372,54.374628,6.355476,3-16C,316,n,161
BMAA_625_3-16C_1.avi,S03,625,18.31395349,10,9.879778898,1.1122083,81.68604651,49.608021,11.122083,3-16C,316,n,162
BMAA_625_3-16C_1.avi,S04,625,17.15116279,8,7.903823119,1.301989875,82.84883721,50.314185,10.415919,3-16C,316,n,163
BMAA_625_3-16C_1.avi,S05,625,26.45348837,8,7.903823119,2.008153875,73.54651163,44.664873,16.065231,3-16C,316,n,164
BMAA_625_3-16C_2.avi,S01,625,1.162790698,2,1.976045325,0.353066,98.8372093,60.02122,0.706132,3-16C,316,n,165
BMAA_625_3-16C_2.avi,S02,625,4.069767442,3,2.964067987,0.823820667,95.93023256,58.25589,2.471462,3-16C,316,n,166
BMAA_625_3-16C_2.avi,S03,625,4.651162791,3,2.964067987,0.941509333,95.34883721,57.902824,2.824528,3-16C,316,n,167
BMAA_625_3-16C_2.avi,S04,625,3.779069767,2,1.976045325,1.1474645,96.22093023,58.432423,2.294929,3-16C,316,n,168
BMAA_625_3-16C_2.avi,S05,625,11.62790698,3,2.964067987,2.353773333,88.37209302,53.666032,7.06132,3-16C,316,n,169
BMAA_625_3-4E_1.avi,S01,625,1.46627566,1,0.995170322,0.884035,98.53372434,59.407152,0.884035,3-4E,34,n,170
BMAA_625_3-4E_1.avi,S02,625,0.879765396,1,0.995170322,0.530421,99.1202346,59.760766,0.530421,3-4E,34,n,171
BMAA_625_3-4E_1.avi,S03,625,3.519061584,1,0.995170322,2.121684,96.48093842,58.169503,2.121684,3-4E,34,n,172
BMAA_625_3-4E_1.avi,S04,625,0.293255132,1,0.995170322,0.176807,99.70674487,60.11438,0.176807,3-4E,34,n,173
BMAA_625_3-4E_1.avi,S05,625,0.586510264,1,0.995170322,0.353614,99.41348974,59.937573,0.353614,3-4E,34,n,174
BMAA_625_3-4E_1.avi,S06,625,0,0,0,0,100,60.291187,0,3-4E,34,n,175
BMAA_625_3-4E_1.avi,S07,625,1.759530792,1,0.995170322,1.060842,98.24046921,59.230345,1.060842,3-4E,34,n,176
BMAA_625_3-4E_1.avi,S08,625,9.384164223,9,8.956532901,0.628647111,90.61583578,54.633363,5.657824,3-4E,34,n,177
BMAA_625_3-4E_1.avi,S09,625,0.586510264,1,0.995170322,0.353614,99.41348974,59.937573,0.353614,3-4E,34,n,178
BMAA_625_3-4E_1.avi,S10,625,0.293255132,1,0.995170322,0.176807,99.70674487,60.11438,0.176807,3-4E,34,n,179
BMAA_625_3-16D_1.avi,S01,625,2.61627907,1,0.993238299,1.580454,97.38372093,58.82801,1.580454,3-16D,316,n,180
BMAA_625_3-16D_1.avi,S02,625,4.360465116,1,0.993238299,2.63409,95.63953488,57.774374,2.63409,3-16D,316,n,181
BMAA_0_3-16B_1_CON.mp4,S01,Control,4.105571848,2,1.986307522,1.240162,95.89442815,57.933282,2.480324,3-16B,316,n,182
BMAA_0_3-16B_1_CON.mp4,S02,Control,9.970674487,3,2.979461282,2.007881333,90.02932551,54.389962,6.023644,3-16B,316,n,183
